reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion;;;;;
"5c64b4e1-a71a-4f4b-bdad-2e0605bb75ea,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Good👍,5,0,,2023-12-29 23:33:25,""Dear Adi Sunarno, terima kasih sudah menggunakan aplikasi KlikDokter untuk solusi kesehatan kamu. Jika ada pertanyaan, hubungi Customer Care via WhatsApp 0811800629 yang bisa diakses setiap hari selama 24 jam. #JagaSehatmu"",2024-01-03 10:21:11,";;;;;
"c9f20fb8-b130-4ef1-977b-aab9fdd72509,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Aplikasi sangat buruk jangan pake klo kalian tidak ingin rugi,1,0,2.3.0,2023-12-27 10:44:16,""Dear Sangkira Sabililah, mohon maaf atas ketidaknyamanannya agar kami dapat melakukan pengecekan lebih lanjut mohon menginformasikan detail kendala yang dialami melalui WhatsApp 0811800629 bisa diakses 24 jam untuk membahas lebih lanjut ulasan kamu. #JagaSehatmu"",2023-12-27 10:54:33,2.3.0";;;;;
"1605d300-f3ad-4c25-8ef9-09b2364a5d22,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Konsultasi gratis sudah dihapus,1,0,2.1.37,2023-12-23 21:21:23,""hai cak triss media, terimakasih atas reviewnya. semoga sehat selalu dan tetap setia dengan Klikdokter :)"",2020-09-17 07:44:32,2.1.37";;;;;
"4299d9ab-e671-473b-b396-a4c891a93cf8,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,""Biasanya sering konsultasi disini walau pelayanan nya yaaa sesuai harga lah. Tapi, kali ini lumayan kecewa sih. 2x ga diterima, gagal menghubungkan dengan dokter mana cuma bisa digantiin voucher, kenapa ga refund aja kalo memang gagal terhubung🤷🏻‍♀️"",1,18,2.3.0,2023-12-18 16:25:03,""Dear Raablqs, mohon maaf atas ketidaknyamanannya agar kami dapat melakukan pengecekan lebih lanjut mohon menginformasikan detail kendala yang dialami melalui WhatsApp 0811800629 bisa diakses 24 jam untuk membahas lebih lanjut ulasan kamu. #JagaSehatmu"",2023-12-22 08:19:55,2.3.0";;;;;
"f475cfdd-6fc9-4932-8b5e-7dca6660a561,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Udah bayar uang konsultasi udah chat sama dokter tapi ndg dibalas tahu2 y waktu balas udah habis... Sekaliannya mau chat ulang sama dokter ternyata di suruh bayar lagi... Nunggu saran dari dokter berjam2 tapi balasannya TIDAK ADA KOMSULTASI padahal pertnyaanku udah ku kirim... 😮‍💨😮‍💨😮‍💨,1,1,2.3.0,2023-12-18 11:09:34,""Dear Emmi Arisasmita, mohon maaf atas ketidaknyamanannya agar kami dapat melakukan pengecekan lebih lanjut mohon menginformasikan detail kendala yang dialami melalui WhatsApp 0811800629 bisa diakses 24 jam untuk membahas lebih lanjut ulasan kamu. #JagaSehatmu"",2023-12-18 11:39:05,2.3.0";;;;;
"e6ed0a55-3d08-496f-8f86-3bfc96dbb561,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Aplikasi gak jelas Licik bgt cari duit Sama saja penipuan Di kasih waktu 30 mnt sudah di chat gak sama sekali balasan...,1,1,2.3.0,2023-12-13 11:50:00,""Dear Gandi Rafan, mohon maaf atas ketidaknyamanannya. Sejauh ini dokter di KlikDokter berupaya menjawab pertanyaan dengan cepat dan tepat. Agar kami dapat melakukan pengecekan lebih lanjut mohon menginformasikan detail kendala yang dialami melalui WhatsApp 0811800629 bisa diakses 24 jam untuk membahas lebih lanjut ulasan kamu. #JagaSehatmu"",2023-12-18 06:49:43,2.3.0";;;;;
"14b28caa-8c47-4266-b776-a04aa8509925,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,""Payah ah, dikasih waktu 30 menit, tapi dokternya super lelet, dari 30 menit cuman jawab 3 pertanyan doang, dan pertanyaannya juga simple. Dan resep digital cuman bisa ditebus di aplikasi klikdokter doang, kaga bisa buat tebus langsung ke apotek sekitar rumah, payah."",2,25,2.3.0,2023-12-06 10:17:25,""Dear Sadam Hadiansyah, mohon maaf atas ketidaknyamanannya. Sejauh ini dokter di KlikDokter berupaya menjawab pertanyaan dengan cepat dan tepat. Agar kami dapat melakukan pengecekan lebih lanjut mohon menginformasikan detail kendala yang dialami melalui WhatsApp 0811800629 bisa diakses 24 jam untuk membahas lebih lanjut ulasan kamu. #JagaSehatmu"",2023-12-06 10:30:01,2.3.0";;;;;
"f811f3e0-29e5-477b-88a1-c19a8a8a3a42,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,👍,5,0,,2023-11-29 06:02:07,""Dear Rizdafh Production, terima kasih sudah menggunakan aplikasi KlikDokter untuk solusi kesehatan kamu. Jika ada pertanyaan, hubungi Customer Care via WhatsApp 0811800629 yang bisa diakses setiap hari selama 24 jam. #JagaSehatmu"",2023-11-29 06:31:30,";;;;;
"79d904a2-ba4c-43bc-a437-eaa52418d40c,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Aku suka banget sama apk ini sangat membantu terima kasih atas perhatiannya,5,1,2.2.2,2023-11-27 18:25:45,""Dear FANI FIRMANSYAH, terima kasih sudah menggunakan aplikasi KlikDokter untuk solusi kesehatan kamu. Jika ada pertanyaan, hubungi Customer Care via WhatsApp 0811800629 yang bisa diakses setiap hari selama 24 jam. #JagaSehatmu"",2023-11-27 21:48:12,2.2.2";;;;;
"288634eb-9291-41e5-9295-ce48d24aa524,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Udah gak ada konsultasi gratisnya,1,0,2.2.1,2023-11-21 21:58:24,""Dear Az-zahraa Uswatun H, kami senantiasa meningkatkan layanan telekonsultasi dengan dokter yang kompeten. Selain itu kami juga menyediakan berbagai promo yang bisa digunakan untuk berkonsultasi dengan dokter umum atapun spesialis. Hubungi Customer Care melalui WhatsApp 0811800629 yang bisa diakses 24 jam jika ada yang ingin ditanyakan #JagaSehatmu"",2023-11-22 01:18:56,2.2.1";;;;;
"f23aa5d4-31b0-4c19-a50d-bc5e7c64ee06,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Belum sempurna penjesannya,4,0,2.1.37,2023-11-16 07:15:18,""Dear Mofat Fatgehipon, mohon maaf atas ketidaknyamanannya. Ulasan kamu sangat membantu kami untuk memperbaiki pelayanan kami kedepannya. Jika berkenan silakan hubungi layanan Customer Care melalui WhatsApp 0811800629 yang bisa diakses 24 jam untuk membahas lebih lanjut ulasan kamu. #JagaSehatmu"",2023-11-16 07:40:37,2.1.37";;;;;
"f862722e-5b1e-49df-9ef3-78a005a8d4fc,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,""Waktu hp penuh penyimpanan saya unistal apk nya, tpi ini saya download lagi dan mau log in kok ga bisa ya"",1,7,2.2.1,2023-11-14 00:12:26,""Dear Zwan xOffc, mohon maaf atas ketidaknyamanannya. Ulasan kamu sangat membantu kami untuk memperbaiki pelayanan kami kedepannya. Jika berkenan silakan hubungi layanan Customer Care melalui WhatsApp 0811800629 yang bisa diakses 24 jam untuk membahas lebih lanjut ulasan kamu. #JagaSehatmu"",2023-11-14 02:35:50,2.2.1";;;;;
"765665b5-3d16-4d8a-9a8f-c85b4bb75e7c,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Tidak mengecewakan pasien,4,0,2.2.1,2023-11-13 05:06:20,""Dear Cut Mariani, terima kasih sudah menggunakan aplikasi KlikDokter untuk solusi kesehatan kamu. Jika ada pertanyaan, hubungi Customer Care via WhatsApp 0811800629 yang bisa diakses setiap hari selama 24 jam. #JagaSehatmu"",2023-11-13 05:22:42,2.2.1";;;;;
"31028c7e-b854-47e2-b9c6-9b099764274d,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,pelayanan cepat baik dan ramahh,5,1,2.2.1,2023-11-12 08:04:41,""Dear Opi Wardani, terima kasih sudah menggunakan aplikasi KlikDokter untuk solusi kesehatan kamu. Jika ada pertanyaan, hubungi Customer Care via WhatsApp 0811800629 yang bisa diakses setiap hari selama 24 jam. #JagaSehatmu"",2023-11-12 08:58:54,2.2.1";;;;;
"23f38472-5f83-4f85-bd69-2f8734b16cd0,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,payah belum periksa apapun gabisa batal dan refund. padahal dari RS sudah kofirm untuk batal.,1,0,2.2.1,2023-11-11 07:09:41,""Dear Ibu Puspa Arundini, mohon maaf atas ketidaknyamanannya. Jika Ibu berhalangan hadir di waktu yang sudah dipilih, kami memberikan kebijakan berupa pengaturan ulang waktu layanan. #JagaSehatmu"",2023-11-12 06:54:53,2.2.1";;;;;
"e0a1d800-19f9-4253-9861-b13bc9245582,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Saat sesi konsultasi malah server eror percuma bayar 25ribu konsultasi belom selesai malah server eror trus,1,1,2.2.1,2023-11-08 14:27:03,""Dear Kkk Qqq, mohon maaf atas ketidaknyamanannya. Ulasan kamu sangat membantu kami untuk memperbaiki pelayanan kami kedepannya. Jika berkenan silakan hubungi layanan Customer Care melalui WhatsApp 0811800629 yang bisa diakses 24 jam untuk membahas lebih lanjut ulasan kamu. #JagaSehatmu"",2023-11-08 15:31:17,2.2.1";;;;;
"5bb5191d-c6d6-4269-ada1-91504adcb60e,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Tolong adakan terus fitur chat dokter gratisnya🙏 dan bisa membayarnya dengan menonton iklan,4,1,2.1.60,2023-11-06 06:02:37,""Dear Aryaputra, terima kasih sudah menggunakan aplikasi KlikDokter untuk solusi kesehatan kamu. Jika ada pertanyaan, hubungi Customer Care via WhatsApp 0811800629 yang bisa diakses setiap hari selama 24 jam. #JagaSehatmu"",2023-11-06 06:30:12,2.1.60";;;;;
"2956f450-660e-4691-a02c-53e2c7390b0a,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Bagus,3,0,,2023-11-04 05:56:21,""Dear Boni Jehatu, terima kasih sudah menggunakan aplikasi KlikDokter untuk solusi kesehatan kamu. Jika ada pertanyaan, jangan ragu untuk segera hubungi Customer Care via WhatsApp 0811800629 yang bisa diakses setiap hari selama 24 jam. #JagaSehatmu";;;;;
;;;;;
",2023-11-04 06:04:19,
95c61ebe-2d29-4b2b-8fc8-f08f683b1819,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Y blm saya coba si masih dalam dowload tapi.. Moga aj g bikin kesel,5,0,,2023-11-03 13:21:43,Dear Sal sa, terima kasih sudah menggunakan aplikasi KlikDokter untuk solusi kesehatan kamu. Jika ada pertanyaan, jangan ragu untuk segera hubungi Customer Care via WhatsApp 0811800629 yang bisa diakses setiap hari selama 24 jam. #JagaSehatmu"",2023-11-04 06:03:59,";;;;;
"12a4e05e-d7a9-4d2c-8922-90aa19509f8a,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Dokter buat ag cukup penting.,3,0,1.27.12,2023-11-02 02:12:05,""Dear Mbh Jon, terima kasih sudah menggunakan aplikasi KlikDokter untuk solusi kesehatan kamu. Jika ada pertanyaan, jangan ragu untuk segera hubungi Customer Care via WhatsApp 0811800629 yang bisa diakses setiap hari selama 24 jam. #JagaSehatmu"",2023-11-02 02:23:21,1.27.12";;;;;
"6e0bb310-cfa3-4e54-9dec-01be46fd64b0,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Ok si ini,5,0,2.1.60,2023-11-01 08:53:21,""Dear Alvizar 88, terima kasih sudah menggunakan aplikasi KlikDokter untuk solusi kesehatan kamu. Jika ada pertanyaan, jangan ragu hubungi Customer Care via WhatsApp 0811800629 yang bisa diakses setiap hari selama 24 jam. #JagaSehatmu"",2023-11-01 09:24:36,2.1.60";;;;;
"a26ef3e8-0cba-432e-905f-182cd00cf388,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,""Respon dokternya kelamaan , mending pindah ke aplikasi lain"",1,0,,2023-10-31 06:57:31,""Dear Sugeng Sugeng, mohon maaf atas ketidaknyamanannya. Sejauh ini dokter di KlikDokter berupaya menjawab pertanyaan dengan cepat dan tepat. Agar kami dapat melakukan pengecekan lebih lanjut mohon menginformasikan detail kendala yang dialami melalui WhatsApp 0811800629 yang bisa diakses 24 jam untuk membahas lebih lanjut ulasan kamu. #JagaSehatmu"",2023-10-31 07:07:54,";;;;;
"320dc999-bc96-48b2-8a20-3b331d3a06cc,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,""Sangat membantu. Dokternya ramah, ditambah lagi adminnya yg ramah dan banyak membantu....pokoknya aplikasinya bagussss.....terimakasih klok dokter"",5,2,,2023-10-30 03:07:46,""Dear Merah Putih, terima kasih sudah menggunakan aplikasi KlikDokter untuk solusi kesehatan kamu. Jika ada pertanyaan, jangan ragu hubungi Customer Care via WhatsApp 0811800629 yang bisa diakses setiap hari selama 24 jam. #JagaSehatmu"",2023-10-30 03:34:55,";;;;;
"a1fe1b1d-d376-45b9-a021-89d3fb60fc91,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,katanya gratis tapi bayar,1,0,2.1.60,2023-10-28 15:25:04,""Dear vivo 1606, KlikDokter menyediakan layanan Konsultasi Instan.Layanan tersebut adalah layanan konsultasi chat gratis yang disediakan KlikDokter dengan durasi waktu 10 menit per sesi. Jika berkenan silakan hubungi layanan Customer Care melalui WhatsApp 0811800629 yang bisa diakses 24 jam untuk membahas lebih lanjut ulasan kamu. #JagaSehatmu"",2023-10-28 16:17:25,2.1.60";;;;;
"b16ab47e-49a1-45e8-a397-d8cadf7aba34,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,""Bagus,csnya cepat nanganin masalah,dokternya juga bagus"",5,2,2.1.60,2023-10-22 14:32:11,""Dear Linda Pratiwi, terima kasih sudah menggunakan aplikasi KlikDokter untuk solusi kesehatan kamu. Jika ada pertanyaan, jangan Ragu hubungi Customer Care via WhatsApp 0811800629 yang bisa diakses setiap hari selama 24 jam. #JagaSehatmu"",2023-10-22 15:27:08,2.1.60";;;;;
"de759a4c-6208-4e33-be99-a8dcbbd59938,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,""Dikasih durasi 30 menit, tapi jwbnya lama bgtu tanya pertanyaan kedua, jwbnya lbh dari 15menit, setelah dokter jawab, dan kita mau tanya lagi, durasi dah habis, ini gimana sih, padahal udah bayar meskipun pakai voucher, kecewa"",1,6,2.1.60,2023-10-22 02:54:42,""Dear Hany Bawel, mohon maaf atas ketidaknyamanannya. Ulasan kamu sangat membantu kami untuk memperbaiki pelayanan kami kedepannya. Jika berkenan silakan hubungi layanan Customer Care melalui WhatsApp 0811800629 yang bisa diakses 24 jam untuk membahas lebih lanjut ulasan kamu. #JagaSehatmu"",2023-10-22 03:09:55,2.1.60";;;;;
"dabdd752-e16d-43f4-92e1-73d7c096a225,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Mau konsultasi ada kesalahan terus. Hubungi cs malah nambah ribett. Segala suruh ngisi 1 sampai 8 poin. Nama cs nya Hima,1,0,2.1.50,2023-10-07 03:40:17,""Dear Tika Suci Handayani, mohon maaf atas ketidaknyamanannya. Informasi yang kamu sampaikan sangat berguna untuk perbaikan perihal konsultasi dengan dokter. Kami juga sudah mencoba menghubungi kamu agar dapat menyelesaikan masalah yang kamu sampaikan dengan segera #JagaSehatmu"",2023-10-09 05:00:09,2.1.50";;;;;
"94d3a652-e74d-4a0c-8002-7614993e3d94,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Customer servicenya sangat membantu dan fast respon. Ada kendala malam hari masih bisa dibantu 🥰,5,4,2.1.53,2023-09-23 13:52:56,""Dear AB2B_25_NAILYL MAGHFIROH ROSSANIA ANJANI, terima kasih sudah menggunakan aplikasi KlikDokter untuk solusi kesehatan kamu. Jika ada pertanyaan, hubungi Customer Care via WhatsApp 0811800629 yang bisa diakses setiap hari selama 24 jam. #JagaSehatmu"",2023-09-23 13:59:48,2.1.53";;;;;
7aa170f0-a5da-45ab-83c5-9a463fa32fd9,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Pertama konsultasi tidak dijawab oleh dokternya ;"( tapi dapat refund dari klik dokter. Tim CS sangat fast respon terimakasih,4,0,2.1.52,2023-09-19 15:44:40,""Dear Senior Thumb, mohon maaf atas ketidaknyamanannya. Ulasan kamu sangat membantu kami untuk memperbaiki pelayanan kami kedepannya. Layanan Customer Care KlikDokter bisa diakses 24 jam melalui WhatsApp 0811800629. #JagaSehatmu"",2023-09-21 03:02:27,2.1.52";;;;
"0f518fb4-b141-471e-abcf-b6375c31b03e,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Sering ngga bisa kirimm gambarr padahal udah di izinkan semua,1,0,,2023-09-18 10:01:04,""Dear Dewikomalasari, mohon maaf atas ketidaknyamanannya. Ulasan kamu sangat membantu kami untuk memperbaiki pelayanan kami kedepannya. Jika berkenan silakan hubungi layanan Customer Care melalui WhatsApp 0811800629 yang bisa diakses 24 jam untuk membahas lebih lanjut ulasan kamu. #JagaSehatmu"",2023-09-18 11:06:29,";;;;;
"09073b6d-0133-4bdb-a95b-1e7c501fed00,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,""Sudah beberapa bulan kebelakang pake klikdokter, awalnya luamayan ada promo tapi jawabannya lama banget, ada yg baru jawab 10 menit padahal ya sama-sama bayar kecuali memang gratis. Tolong klikdokter memberikan estimasi waktu untuk para dokter maksimal membalas para pasien"",1,13,2.1.50,2023-09-14 02:25:12,""Dear Khilda Muflihah, mohon maaf atas ketidaknyamanannya. Sejauh ini dokter di KlikDokter berupaya menjawab pertanyaan dengan cepat dan tepat. Agar kami dapat melakukan pengecekan lebih lanjut mohon menginformasikan detail kendala yang dialami melalui WhatsApp 0811800629 yang bisa diakses 24 jam untuk membahas lebih lanjut ulasan kamu. #JagaSehatmu"",2023-09-14 03:13:02,2.1.50";;;;;
"c9864ab9-6463-471f-991e-a8174dd21122,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,""Konsultasinya gagal uangnya melayang ga balik lagi, uangnya dijadiin voucher cuma berlaku 24 jam eh pas cek udh gada tu voucher"",1,0,2.1.52,2023-09-07 13:22:06,""Dear Adinda Farahita, mohon maaf atas ketidaknyamanannya. Untuk transaksi yang dibatalkan oleh sistem akan dikirimkan kode voucher pengganti melalui WhatsApp ke nomor yang terdaftar di KikDokter, apabila belum menerima mohon menginformasikan data diri dan juga nomor WhatsApp aktif melalui WhatsApp 0811800629 yang bisa diakses 24 jam. #JagaSehatmu"",2023-09-07 15:06:07,2.1.52";;;;;
"3dc053a3-a4dc-4ab4-a747-8bb903aff54e,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,""lebih sering ke udah berhasil bayar tp gagal terhubung sm dokternya, alhasil jd vocer"",4,1,2.1.50,2023-09-06 18:33:07,""Dear FisqyArt, mohon maaf atas ketidaknyamanannya. Ulasan kamu sangat membantu kami untuk memperbaiki pelayanan kami kedepannya. Jika berkenan silakan hubungi layanan Customer Care melalui WhatsApp 0811800629 yang bisa diakses 24 jam untuk membahas lebih lanjut ulasan kamu. #JagaSehatmu"",2023-09-11 00:51:16,2.1.50";;;;;
"096120f4-e0ca-46e5-ae9b-6edcd2c4ef8f,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,""Aplikasinya agak strugle ya, tapi untungnya ada custome service di wa dan alhmdulillahnya customer servicenya fast respon. Jadi selama ada problem langsung chat customer servicenya pasti akan dapat solusinya"",5,15,2.1.52,2023-09-02 00:21:20,""Hai Rika Nur Anzani, terima kasih atas reviewnya, gunakan selalu aplikasi KlikDokter karena selain bisa chat dengan dokter, kamu juga bisa tebus resep secara online, belanja sehat, dan masih banyak fitur gratis lainnya. Jika ada pertanyaan, hubungi Customer Care via WhatsApp 0811800629 yang bisa diakses setiap hari selama 24 jam. #JagaSehatmu"",2023-09-02 02:39:38,2.1.52";;;;;
"55aeab58-7f89-4a0c-afbd-54b1f853e057,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Susah login nya padahal no hp sudah benar tapi nggak ada kode nya muncul,3,1,2.1.52,2023-08-24 08:23:16,""Dear Wawan setiawan, mohon maaf atas ketidaknyamanannya. Ulasan kamu sangat membantu kami untuk memperbaiki pelayanan kami kedepannya. Jika berkenan silakan hubungi layanan Customer Care melalui WhatsApp 0811800629 yang bisa diakses 24 jam untuk membahas lebih lanjut ulasan kamu. #JagaSehatmu"",2023-08-24 08:50:38,2.1.52";;;;;
"9c68e82d-83cf-4a66-8dd4-7437c4e14710,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Ga perlu kluar berobat nya.. ckp d rmh aja,5,0,2.1.51,2023-08-18 13:39:10,""Dear Tata Barker, terima kasih sudah menggunakan aplikasi KlikDokter untuk solusi kesehatan kamu. Jika ada pertanyaan, hubungi Customer Care via WhatsApp 0811800629 yang bisa diakses setiap hari selama 24 jam. #JagaSehatmu"",2023-08-18 14:25:57,2.1.51";;;;;
"e5004655-b7f4-46c9-ad58-ef74e8cbaa59,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Keren afk nya..moga tetep berkembang,5,0,,2023-08-14 23:15:06,""Dear Mobile Toko, terima kasih sudah menggunakan aplikasi KlikDokter untuk solusi kesehatan kamu. Jika ada pertanyaan, hubungi Customer Care via WhatsApp 0811800629 yang bisa diakses setiap hari selama 24 jam. #JagaSehatmu"",2023-08-14 23:42:28,";;;;;
